date,favorite_count,followers_count,friends_count,retweet_count,retweeted,tweet_id,user_id
06-03-2019 01:41,0,0,93,0,,"7,113","9,23,55,10,00,00,00,00,000"
06-03-2019 01:39,0,0,93,0,,"7,114","9,23,55,10,00,00,00,00,000"
06-03-2019 01:37,0,0,93,0,,"7,115","9,23,55,10,00,00,00,00,000"
06-03-2019 00:50,1,65,478,0,,"7,116","14,44,85,677"
06-03-2019 00:39,1,568,300,0,,"7,117","2,40,14,64,583"
06-03-2019 00:24,0,347,434,0,,"7,118","39,64,11,547"
6/15/2019 23:04,0,4,4,0,False,"7,119","9,60,58,50,00,00,00,00,000"
6/15/2019 23:00,0,4,4,0,False,"7,120","9,60,58,50,00,00,00,00,000"
6/15/2019 22:40,2,4,4,0,False,"7,121","9,60,58,50,00,00,00,00,000"
6/15/2019 22:33,1,15,31,0,False,"7,122","5,87,24,490"
6/15/2019 22:20,0,62,67,0,False,"7,123","13,68,62,224"
6/15/2019 22:15,0,0,7,0,False,"7,124","8,75,65,90,00,00,00,00,000"
6/15/2019 22:06,0,5,38,0,False,"7,125","32,06,56,272"
6/15/2019 22:04,0,149,138,0,False,"7,126","12,45,27,469"
6/15/2019 22:03,0,149,138,0,False,"7,127","12,45,27,469"
6/15/2019 21:49,0,43,97,0,False,"7,128","11,16,32,753"
6/15/2019 21:48,0,0,7,0,False,"7,129","8,75,65,90,00,00,00,00,000"
6/15/2019 21:42,0,126,301,0,False,"7,130","3,15,06,05,707"
6/15/2019 21:42,0,20,35,0,False,"7,131","7,77,69,80,00,00,00,00,000"
6/15/2019 21:24,0,36,96,0,False,"7,132","13,84,43,170"
6/15/2019 21:11,0,1288399,564,0,False,"7,133","3,14,44,922"
6/15/2019 21:06,1,57,77,0,False,"7,134","16,20,60,257"
6/15/2019 21:01,2,57,77,1,False,"7,135","16,20,60,257"
6/15/2019 21:00,0,57,77,0,False,"7,136","16,20,60,257"
6/15/2019 20:58,1,52,846,0,False,"7,137","8,67,59,40,00,00,00,00,000"
6/15/2019 20:47,2,20820,2024,1,False,"7,138","3,28,63,36,254"
6/15/2019 20:41,0,42,131,0,False,"7,139","23,04,02,448"
6/15/2019 20:02,0,12,97,0,False,"7,140","38,64,55,889"
6/15/2019 20:02,0,0,6,0,False,"7,141","11,00,81,00,00,00,00,00,000"
6/15/2019 19:59,0,36,96,0,False,"7,142","13,84,43,170"
6/15/2019 19:55,1,42,131,0,False,"7,143","23,04,02,448"
6/15/2019 19:49,0,43,57,0,False,"7,144","1,43,77,88,503"
6/15/2019 19:47,0,37,169,0,False,"7,145","3,13,05,33,248"
6/15/2019 19:42,0,12,97,0,False,"7,146","38,64,55,889"
6/15/2019 19:41,0,42,131,0,False,"7,147","23,04,02,448"
6/15/2019 19:38,0,3693,2280,0,False,"7,148","19,80,85,167"
6/15/2019 19:37,0,3,2,0,False,"7,149","7,27,66,977"
6/15/2019 19:32,0,3,2,0,False,"7,150","7,27,66,977"
6/15/2019 19:32,0,326,557,0,False,"7,151","8,21,68,373"
6/15/2019 19:32,1,0,36,0,False,"7,152","11,30,56,00,00,00,00,00,000"
6/15/2019 19:31,0,3,2,0,False,"7,153","7,27,66,977"
6/15/2019 19:28,0,3,2,0,False,"7,154","7,27,66,977"
6/15/2019 19:26,0,3,2,0,False,"7,155","7,27,66,977"
6/15/2019 19:24,0,37,83,0,False,"7,156","14,92,82,218"
6/15/2019 19:22,0,196,128,0,False,"7,157","8,46,60,50,00,00,00,00,000"
6/15/2019 19:11,0,6,23,0,False,"7,158","28,08,41,404"
6/15/2019 19:11,0,31,360,0,False,"7,159","2,42,88,73,394"
6/15/2019 19:08,0,120,751,0,False,"7,160","27,22,89,763"
6/15/2019 19:07,0,3,24,0,False,"7,161","11,37,45,00,00,00,00,00,000"
6/15/2019 19:06,0,7,148,0,False,"7,162","10,40,95,00,00,00,00,00,000"
6/15/2019 19:02,0,57,145,0,False,"7,163","19,85,65,692"
6/15/2019 19:00,0,192,1480,0,False,"7,164","1,99,60,948"
6/15/2019 18:59,1,6,35,0,False,"7,165","10,02,49,00,00,00,00,00,000"
6/15/2019 18:53,0,3,8,0,False,"7,166","10,95,28,00,00,00,00,00,000"
6/15/2019 18:51,0,6659,2519,0,False,"7,167","4,92,75,647"
6/15/2019 18:50,0,192,1480,0,False,"7,168","1,99,60,948"
6/15/2019 18:49,0,39,79,0,False,"7,169","46,19,10,522"
6/15/2019 18:49,0,7,9,0,False,"7,170","4,59,50,77,092"
6/15/2019 18:46,4,19,189,1,False,"7,171","42,72,34,041"
6/15/2019 18:40,0,1,4,0,False,"7,172","1,55,53,91,995"
6/15/2019 18:40,0,1163,507,0,False,"7,173","2,35,14,53,724"
6/15/2019 18:39,0,247,478,0,False,"7,174","18,98,15,373"
6/15/2019 18:39,0,1,4,0,False,"7,175","1,55,53,91,995"
6/15/2019 18:39,0,31,360,0,False,"7,176","2,42,88,73,394"
6/15/2019 18:36,0,3,8,0,False,"7,177","10,95,28,00,00,00,00,00,000"
6/15/2019 18:36,0,12,97,0,False,"7,178","38,64,55,889"
6/15/2019 18:33,0,3,8,1,False,"7,179","10,95,28,00,00,00,00,00,000"
6/15/2019 18:33,0,12,97,0,False,"7,180","38,64,55,889"
6/15/2019 18:24,0,0,88,0,False,"7,181","11,20,74,00,00,00,00,00,000"
6/15/2019 18:24,1,3,8,0,False,"7,182","10,95,28,00,00,00,00,00,000"
6/15/2019 18:23,0,1,123,0,False,"7,183","10,79,65,00,00,00,00,00,000"
6/15/2019 18:21,0,6,4,0,False,"7,184","27,08,27,096"
6/15/2019 18:17,0,1163,507,0,False,"7,185","2,35,14,53,724"
6/15/2019 18:16,0,205,42,0,False,"7,186","10,54,03,173"
6/15/2019 18:15,0,0,35,0,False,"7,187","40,41,96,960"
6/15/2019 18:15,0,88,414,0,False,"7,188","7,54,76,90,00,00,00,00,000"
6/15/2019 18:15,0,3,8,0,False,"7,189","10,95,28,00,00,00,00,00,000"
6/15/2019 18:15,0,6,4,0,False,"7,190","27,08,27,096"
6/15/2019 18:14,1,12,97,0,False,"7,191","38,64,55,889"
6/15/2019 18:13,0,3,17,0,False,"7,192","9,94,06,60,00,00,00,00,000"
6/15/2019 18:11,25,5,27,15,False,"7,193","3,83,56,90,693"
6/15/2019 18:11,0,278,490,0,False,"7,194","17,85,86,485"
6/15/2019 18:10,0,278,490,0,False,"7,195","17,85,86,485"
6/15/2019 18:10,0,387,169,0,False,"7,196","6,08,97,114"
6/15/2019 18:09,0,83,54,0,False,"7,197","24,73,03,759"
6/15/2019 18:09,0,202,948,0,False,"7,198","6,03,13,842"
6/15/2019 18:08,0,25,79,0,False,"7,199","8,65,10,90,00,00,00,00,000"
6/15/2019 18:07,2,3,8,0,False,"7,200","10,95,28,00,00,00,00,00,000"
6/15/2019 18:07,0,4,60,0,False,"7,201","7,06,45,40,00,00,00,00,000"
6/15/2019 18:05,0,4,60,0,False,"7,202","7,06,45,40,00,00,00,00,000"
6/15/2019 18:05,0,31,360,0,False,"7,203","2,42,88,73,394"
6/15/2019 18:04,0,42,489,0,False,"7,204","30,72,35,830"
6/15/2019 18:03,0,4,60,0,False,"7,205","7,06,45,40,00,00,00,00,000"
6/15/2019 18:03,2,6659,2519,0,False,"7,206","4,92,75,647"
6/15/2019 18:01,2,139,180,0,False,"7,207","14,69,60,817"
6/15/2019 18:01,0,192,1480,0,False,"7,208","1,99,60,948"
6/15/2019 17:58,1,6659,2519,0,False,"7,209","4,92,75,647"
6/15/2019 17:56,0,5,25,0,False,"7,210","60,46,76,547"
6/15/2019 17:56,0,192,1480,0,False,"7,211","1,99,60,948"
6/15/2019 17:55,0,6,4,0,False,"7,212","27,08,27,096"
6/15/2019 17:55,0,42,489,0,False,"7,213","30,72,35,830"
6/15/2019 17:55,0,48,96,0,False,"7,214","14,59,29,564"
6/15/2019 17:54,0,176,817,0,False,"7,215","7,63,60,031"
6/15/2019 17:53,0,31,360,0,False,"7,216","2,42,88,73,394"
6/15/2019 17:53,0,55,94,0,False,"7,217","21,00,31,769"
6/15/2019 17:52,0,22,526,0,False,"7,218","94,83,12,511"
6/15/2019 17:52,1,94,797,0,False,"7,219","1,89,42,80,436"
6/15/2019 17:51,0,85,541,0,False,"7,220","1,06,78,31,930"
6/15/2019 17:51,2,60,1455,0,False,"7,221","8,65,62,169"
6/15/2019 17:49,0,85,541,0,False,"7,222","1,06,78,31,930"
6/15/2019 17:49,0,620,1152,0,False,"7,223","10,27,21,045"
6/15/2019 17:49,1,155,227,0,False,"7,224","10,52,15,00,00,00,00,00,000"
6/15/2019 17:48,0,3,8,0,False,"7,225","10,95,28,00,00,00,00,00,000"
6/15/2019 17:48,3,6659,2519,3,False,"7,226","4,92,75,647"
6/15/2019 17:47,0,247,478,1,False,"7,227","18,98,15,373"
6/15/2019 17:45,0,302,590,0,False,"7,228","20,05,56,785"
6/15/2019 17:43,0,51,55,0,False,"7,229","49,06,12,434"
6/15/2019 17:43,1,620,1152,0,False,"7,230","10,27,21,045"
6/15/2019 17:42,0,620,1152,0,False,"7,231","10,27,21,045"
6/15/2019 17:40,0,176,817,0,False,"7,232","7,63,60,031"
6/15/2019 17:40,0,31,360,0,False,"7,233","2,42,88,73,394"
6/15/2019 17:40,0,192,1480,0,False,"7,234","1,99,60,948"
6/15/2019 17:40,1,57,206,0,False,"7,235","7,65,97,296"
6/15/2019 17:39,0,12,97,0,False,"7,236","38,64,55,889"
6/15/2019 17:37,0,27,50,0,False,"7,237","27,22,37,351"
6/15/2019 17:37,1,173,111,0,False,"7,238","7,68,33,828"
6/15/2019 17:36,0,144,428,0,False,"7,239","7,82,98,20,00,00,00,00,000"
6/15/2019 17:36,0,3,8,0,False,"7,240","8,61,30,80,00,00,00,00,000"
6/15/2019 17:35,0,17,643,0,False,"7,241","8,86,81,50,00,00,00,00,000"
6/15/2019 17:35,0,17,62,0,False,"7,242","1,70,37,78,631"
6/15/2019 17:34,0,620,1152,0,False,"7,243","10,27,21,045"
6/15/2019 17:33,1,78,68,1,False,"7,244","7,06,74,60,00,00,00,00,000"
6/15/2019 17:30,0,196,862,0,False,"7,245","12,97,74,648"
6/15/2019 17:30,0,0,88,0,False,"7,246","11,20,74,00,00,00,00,00,000"
6/15/2019 17:29,1,20820,2024,0,False,"7,247","3,28,63,36,254"
6/15/2019 17:29,0,17,22,0,False,"7,248","9,56,85,574"
6/15/2019 17:29,0,10,233,1,False,"7,249","8,23,39,70,00,00,00,00,000"
6/15/2019 17:29,0,214,381,0,False,"7,250","11,62,43,437"
6/15/2019 17:25,1,5,148,1,False,"7,251","1,22,53,17,806"
6/15/2019 17:25,0,500,146,0,False,"7,252","9,16,63,952"
6/15/2019 17:24,0,1,283,0,False,"7,253","9,69,44,50,00,00,00,00,000"
6/15/2019 17:24,0,12,97,0,False,"7,254","38,64,55,889"
6/15/2019 17:24,0,1,283,0,False,"7,255","9,69,44,50,00,00,00,00,000"
6/15/2019 17:22,0,134,67,0,False,"7,256","2,53,84,26,639"
6/15/2019 17:21,0,10,39,0,False,"7,257","31,22,04,883"
6/15/2019 17:20,0,165,42,0,False,"7,258","16,15,67,192"
6/15/2019 17:19,0,31,360,0,False,"7,259","2,42,88,73,394"
6/15/2019 17:19,0,3,2,0,False,"7,260","7,27,66,977"
6/15/2019 17:19,7,124,737,0,False,"7,261","61,06,29,249"
6/15/2019 17:17,0,8,28,0,False,"7,262","1,24,93,86,871"
6/15/2019 17:17,2,27,170,0,False,"7,263","10,81,10,00,00,00,00,00,000"
6/15/2019 17:17,0,164,175,0,False,"7,264","14,44,42,942"
6/15/2019 17:16,0,234,1146,0,False,"7,265","14,44,10,601"
6/15/2019 17:15,1,114,1204,0,False,"7,266","1,30,37,75,107"
6/15/2019 17:15,18,418461,126,0,False,"7,267","32,71,40,609"
6/15/2019 17:13,2,71,177,1,False,"7,268","14,88,42,591"
6/15/2019 17:12,0,10,39,0,False,"7,269","31,22,04,883"
6/15/2019 17:12,0,8,28,0,False,"7,270","1,24,93,86,871"
6/15/2019 17:12,0,98,366,0,False,"7,271","3,90,16,640"
6/15/2019 17:10,8,29,528,0,False,"7,272","9,49,11,30,00,00,00,00,000"
6/15/2019 17:09,0,63,145,0,False,"7,273","7,96,05,658"
6/15/2019 17:08,1,28,202,0,False,"7,274","8,29,24,30,00,00,00,00,000"
6/15/2019 17:08,0,62,67,0,False,"7,275","13,68,62,224"
6/15/2019 17:07,0,19,378,0,False,"7,276","2,22,36,57,156"
6/15/2019 17:06,0,1,11,0,False,"7,277","11,15,95,00,00,00,00,00,000"
6/15/2019 17:06,0,10,39,0,False,"7,278","31,22,04,883"
6/15/2019 17:04,0,135,102,0,False,"7,279","12,26,93,174"
6/15/2019 17:03,9,1168,298,0,False,"7,280","28,92,70,520"
6/15/2019 17:01,0,39,79,0,False,"7,281","46,19,10,522"
6/15/2019 17:00,1,78,68,1,False,"7,282","7,06,74,60,00,00,00,00,000"
6/15/2019 17:00,1,0,0,0,False,"7,283","10,48,61,00,00,00,00,00,000"
6/15/2019 16:59,0,13,177,0,False,"7,284","3,06,98,51,551"
6/15/2019 16:59,1,509,640,2,False,"7,285","25,45,16,300"
6/15/2019 16:58,0,135,102,0,False,"7,286","12,26,93,174"
6/15/2019 16:57,0,0,0,0,False,"7,287","10,34,06,00,00,00,00,00,000"
6/15/2019 16:57,0,1,3,0,False,"7,288","11,39,92,00,00,00,00,00,000"
6/15/2019 16:57,0,51,55,0,False,"7,289","49,06,12,434"
6/15/2019 16:56,0,11,107,0,False,"7,290","7,80,67,664"
6/15/2019 16:55,0,500,146,0,False,"7,291","9,16,63,952"
6/15/2019 16:55,0,26,177,0,False,"7,292","11,10,47,00,00,00,00,00,000"
6/15/2019 16:53,0,45,64,0,False,"7,293","10,90,50,00,00,00,00,00,000"
6/15/2019 16:53,0,135,102,0,False,"7,294","12,26,93,174"
6/15/2019 16:53,0,39,79,0,False,"7,295","46,19,10,522"
6/15/2019 16:51,0,493,398,0,False,"7,296","10,30,36,321"
6/15/2019 16:51,0,2,0,0,False,"7,297","2,45,44,32,380"
6/15/2019 16:51,0,142,253,0,False,"7,298","3,41,76,144"
6/15/2019 16:50,1,1316,799,0,False,"7,299","2,66,09,49,246"
6/15/2019 16:49,0,64,85,0,False,"7,300","1,68,50,049"
6/15/2019 16:49,1,0,0,0,False,"7,301","10,48,61,00,00,00,00,00,000"
6/15/2019 16:47,0,302,590,0,False,"7,302","20,05,56,785"
6/15/2019 16:47,0,0,35,0,False,"7,303","40,41,96,960"
6/15/2019 16:47,0,51,55,0,False,"7,304","49,06,12,434"
6/15/2019 16:47,1,5113,2322,0,False,"7,305","8,48,12,252"
6/15/2019 16:47,0,1124,105,0,False,"7,306","13,58,34,443"
6/15/2019 16:45,0,9,20,0,False,"7,307","2,99,07,01,392"
6/15/2019 16:45,0,234,1146,0,False,"7,308","14,44,10,601"
6/15/2019 16:43,0,193,326,0,False,"7,309","1,31,70,09,618"
6/15/2019 16:43,6,114,1204,0,False,"7,310","1,30,37,75,107"
6/15/2019 16:42,0,8,42,0,False,"7,311","35,93,34,448"
6/15/2019 16:42,1,3481,492,0,False,"7,312","3,14,60,85,837"
6/15/2019 16:41,1,455,196,0,False,"7,313","4,74,76,57,238"
6/15/2019 16:40,0,214,381,0,False,"7,314","11,62,43,437"
6/15/2019 16:40,0,1,7,0,False,"7,315","11,26,07,00,00,00,00,00,000"
6/15/2019 16:39,0,1,1,0,False,"7,316","10,63,40,00,00,00,00,00,000"
6/15/2019 16:38,1,118,97,0,False,"7,317","15,41,43,415"
6/15/2019 16:38,0,497,263,0,False,"7,318","8,44,58,20,00,00,00,00,000"
6/15/2019 16:36,474,418461,126,12,False,"7,319","32,71,40,609"
6/15/2019 16:36,0,182,286,0,False,"7,320","14,72,83,204"
6/15/2019 16:35,0,2,0,0,False,"7,321","2,45,44,32,380"
6/15/2019 16:34,0,214,381,0,False,"7,322","11,62,43,437"
6/15/2019 16:34,1,256,243,0,False,"7,323","59,93,38,607"
6/15/2019 16:34,0,11,223,0,False,"7,324","10,71,41,00,00,00,00,00,000"
6/15/2019 16:33,0,42,52,0,False,"7,325","37,54,72,162"
6/15/2019 16:33,0,11,223,0,False,"7,326","10,71,41,00,00,00,00,00,000"
6/15/2019 16:32,0,11,223,1,False,"7,327","10,71,41,00,00,00,00,00,000"
6/15/2019 16:30,0,43,296,0,False,"7,328","1,16,03,23,285"
6/15/2019 16:29,0,76,290,0,False,"7,329","13,80,85,254"
6/15/2019 16:28,0,0,1,0,False,"7,330","11,39,92,00,00,00,00,00,000"
6/15/2019 16:27,2,273,401,1,False,"7,331","10,75,08,00,00,00,00,00,000"
6/15/2019 16:27,0,139,295,0,False,"7,332","2,25,71,13,463"
6/15/2019 16:25,0,3,59,0,False,"7,333","8,27,07,60,00,00,00,00,000"
6/15/2019 16:24,0,35,60,0,False,"7,334","17,94,89,641"
6/15/2019 16:23,0,132,598,0,False,"7,335","7,93,47,10,00,00,00,00,000"
6/15/2019 16:23,1,369,470,0,False,"7,336","4,50,90,334"
6/15/2019 16:22,0,1331,169,0,False,"7,337","8,34,05,611"
6/15/2019 16:20,0,64,85,0,False,"7,338","1,68,50,049"
6/15/2019 16:20,0,20,36,0,False,"7,339","3,22,60,17,648"
6/15/2019 16:20,0,1331,169,0,False,"7,340","8,34,05,611"
6/15/2019 16:20,0,11,107,0,False,"7,341","7,80,67,664"
6/15/2019 16:19,1,18310,467,0,False,"7,342","10,48,00,824"
6/15/2019 16:18,0,482,774,0,False,"7,343","78,95,96,342"
6/15/2019 16:18,0,369,470,0,False,"7,344","4,50,90,334"
6/15/2019 16:17,0,4175,236,0,False,"7,345","1,37,36,21,892"
6/15/2019 16:17,0,223,539,0,False,"7,346","3,73,92,942"
6/15/2019 16:14,0,97,233,0,False,"7,347","8,95,16,50,00,00,00,00,000"
6/15/2019 16:13,0,0,6,0,False,"7,348","11,22,90,00,00,00,00,00,000"
6/15/2019 16:13,0,27,190,0,False,"7,349","2,54,57,04,637"
6/15/2019 16:10,0,3,66,0,False,"7,350","11,35,64,00,00,00,00,00,000"
6/15/2019 16:10,0,482,774,0,False,"7,351","78,95,96,342"
6/15/2019 16:10,0,1,18,0,False,"7,352","8,75,82,10,00,00,00,00,000"
6/15/2019 16:08,0,92,828,0,False,"7,353","7,77,75,70,00,00,00,00,000"
6/15/2019 16:08,0,0,9,0,False,"7,354","1,02,82,67,328"
6/15/2019 16:08,1,575,364,0,False,"7,355","29,89,73,577"
6/15/2019 16:07,0,71,48,0,False,"7,356","2,63,86,47,811"
6/15/2019 16:07,0,0,0,0,False,"7,357","11,39,92,00,00,00,00,00,000"
6/15/2019 16:06,0,2,55,0,False,"7,358","9,98,96,80,00,00,00,00,000"
6/15/2019 16:06,0,235,0,0,False,"7,359","9,17,98,835"
6/15/2019 16:05,0,1,18,0,False,"7,360","8,75,82,10,00,00,00,00,000"
6/15/2019 16:05,1,0,9,0,False,"7,361","1,02,82,67,328"
6/15/2019 16:05,0,7,187,0,False,"7,362","34,97,83,664"
6/15/2019 16:04,0,712,47,0,False,"7,363","3,24,38,349"
6/15/2019 16:04,0,64,85,0,False,"7,364","1,68,50,049"
6/15/2019 16:03,0,0,9,0,False,"7,365","1,02,82,67,328"
6/15/2019 16:03,0,11,223,0,False,"7,366","10,71,41,00,00,00,00,00,000"
6/15/2019 16:01,0,1331,169,0,False,"7,367","8,34,05,611"
6/15/2019 15:59,0,1,3,0,False,"7,368","11,39,92,00,00,00,00,00,000"
6/15/2019 15:58,1,92,828,0,False,"7,369","7,77,75,70,00,00,00,00,000"
6/15/2019 15:58,0,131,101,0,False,"7,370","10,56,23,00,00,00,00,00,000"
6/15/2019 15:58,0,1,18,0,False,"7,371","8,75,82,10,00,00,00,00,000"
6/15/2019 15:57,0,7111,345,0,False,"7,372","38,93,58,335"
6/15/2019 15:57,0,621,2778,0,False,"7,373","16,96,04,670"
6/15/2019 15:57,0,7,25,0,False,"7,374","8,01,03,30,00,00,00,00,000"
6/15/2019 15:54,0,2932,2647,0,False,"7,375","64,66,912"
6/15/2019 15:52,0,2398,15,0,False,"7,376","3,18,75,29,329"
6/15/2019 15:52,0,0,6,0,False,"7,377","11,22,90,00,00,00,00,00,000"
6/15/2019 15:49,0,36,49,0,False,"7,378","51,67,46,403"
6/15/2019 15:49,0,47,510,0,False,"7,379","28,77,02,782"
6/15/2019 15:49,0,14,28,0,False,"7,380","88,58,34,085"
6/15/2019 15:49,0,250,99,0,False,"7,381","12,39,92,979"
6/15/2019 15:48,0,200,1104,0,False,"7,382","10,66,66,00,00,00,00,00,000"
6/15/2019 15:47,0,1091,205,0,False,"7,383","13,37,25,729"
6/15/2019 15:47,0,31,101,0,False,"7,384","55,21,32,114"
6/15/2019 15:46,0,1,3,0,False,"7,385","11,39,92,00,00,00,00,00,000"
6/15/2019 15:45,0,10,794,0,False,"7,386","10,49,86,00,00,00,00,00,000"
6/15/2019 15:45,3,327,958,0,False,"7,387","1,44,09,820"
6/15/2019 15:45,0,92,828,0,False,"7,388","7,77,75,70,00,00,00,00,000"
6/15/2019 15:45,0,621,2778,0,False,"7,389","16,96,04,670"
6/15/2019 15:45,0,0,1,0,False,"7,390","11,39,92,00,00,00,00,00,000"
6/15/2019 15:44,2,272,387,1,False,"7,391","87,30,00,854"
6/15/2019 15:44,0,20820,2024,0,False,"7,392","3,28,63,36,254"
6/15/2019 15:43,0,139,295,0,False,"7,393","2,25,71,13,463"
6/15/2019 15:43,0,1,3,0,False,"7,394","11,39,92,00,00,00,00,00,000"
6/15/2019 15:43,0,181,547,0,False,"7,395","48,85,72,699"
6/15/2019 15:43,5,426,544,0,False,"7,396","10,58,27,00,00,00,00,00,000"
6/15/2019 15:42,0,13,396,0,False,"7,397","10,33,68,00,00,00,00,00,000"
6/15/2019 15:42,0,190,788,0,False,"7,398","9,40,79,863"
6/15/2019 15:41,0,19,84,0,False,"7,399","2,79,62,36,094"
6/15/2019 15:41,0,139,295,0,False,"7,400","2,25,71,13,463"
6/15/2019 15:38,0,81,903,0,False,"7,401","2,49,52,28,451"
6/15/2019 15:38,0,94,797,0,False,"7,402","1,89,42,80,436"
6/15/2019 15:37,0,94,797,0,False,"7,403","1,89,42,80,436"
6/15/2019 15:37,1,3,0,0,False,"7,404","10,72,69,00,00,00,00,00,000"
6/15/2019 15:35,0,250,99,0,False,"7,405","12,39,92,979"
6/15/2019 15:34,0,32,118,0,False,"7,406","13,10,91,145"
6/15/2019 15:33,0,0,6,0,False,"7,407","11,22,90,00,00,00,00,00,000"
6/15/2019 15:33,0,114,173,0,False,"7,408","13,41,22,118"
6/15/2019 15:33,0,32,118,0,False,"7,409","13,10,91,145"
6/15/2019 15:32,0,7111,345,0,False,"7,410","38,93,58,335"
6/15/2019 15:31,0,6,93,0,False,"7,411","7,32,78,50,00,00,00,00,000"
6/15/2019 15:30,0,1193,385,0,False,"7,412","33,18,00,407"
6/15/2019 15:30,0,27,50,0,False,"7,413","27,22,37,351"
6/15/2019 15:30,1,6,93,0,False,"7,414","7,32,78,50,00,00,00,00,000"
6/15/2019 15:28,1,87,234,1,False,"7,415","1,42,73,26,608"
6/15/2019 15:28,0,46,355,0,False,"7,416","2,87,78,16,264"
6/15/2019 15:28,0,1,52,0,False,"7,417","11,38,34,00,00,00,00,00,000"
6/15/2019 15:28,0,12,47,0,False,"7,418","10,48,01,943"
6/15/2019 15:26,0,384,197,0,False,"7,419","33,83,89,996"
6/15/2019 15:25,0,180,193,0,False,"7,420","8,10,52,418"
6/15/2019 15:25,0,139,295,0,False,"7,421","2,25,71,13,463"
6/15/2019 15:22,0,4175,236,0,False,"7,422","1,37,36,21,892"
6/15/2019 15:21,3,682,82,0,False,"7,423","8,28,30,40,00,00,00,00,000"
6/15/2019 15:20,1,81,903,0,False,"7,424","2,49,52,28,451"
6/15/2019 15:19,0,9,58,0,False,"7,425","2,73,94,85,574"
6/15/2019 15:17,0,132,204,0,False,"7,426","8,33,70,90,00,00,00,00,000"
6/15/2019 15:15,0,211,334,0,False,"7,427","9,51,53,10,00,00,00,00,000"
6/15/2019 15:14,0,34,119,0,False,"7,428","3,05,93,156"
6/15/2019 15:10,0,7111,345,0,False,"7,429","38,93,58,335"
6/15/2019 15:10,0,2,12,0,False,"7,430","1,03,66,88,004"
6/15/2019 15:10,0,8,16,0,False,"7,431","40,32,82,572"
6/15/2019 15:09,0,2,10,0,False,"7,432","4,53,82,22,473"
6/15/2019 15:08,0,3,59,0,False,"7,433","8,27,07,60,00,00,00,00,000"
6/15/2019 15:05,4,77,595,0,False,"7,434","37,55,63,716"
6/15/2019 15:05,0,2,12,0,False,"7,435","1,03,66,88,004"
6/15/2019 15:03,0,108,102,0,False,"7,436","5,81,57,627"
6/15/2019 15:01,0,2,12,0,False,"7,437","1,03,66,88,004"
6/15/2019 15:01,0,14,14,0,False,"7,438","6,14,37,958"
6/15/2019 15:00,2,3,59,1,False,"7,439","8,27,07,60,00,00,00,00,000"
6/15/2019 14:59,0,14,14,0,False,"7,440","6,14,37,958"
6/15/2019 14:59,1,442,535,1,False,"7,441","6,89,70,297"
6/15/2019 14:59,0,250,99,0,False,"7,442","12,39,92,979"
6/15/2019 14:58,0,335,486,0,False,"7,443","37,52,32,303"
6/15/2019 14:58,1,2490,4848,0,False,"7,444","11,66,27,873"
6/15/2019 14:57,0,791,1932,0,False,"7,445","19,88,36,578"
6/15/2019 14:56,0,77,595,0,False,"7,446","37,55,63,716"
6/15/2019 14:56,0,2490,4848,1,False,"7,447","11,66,27,873"
6/15/2019 14:54,1,114,310,0,False,"7,448","8,14,50,10,00,00,00,00,000"
6/15/2019 14:54,0,250,99,0,False,"7,449","12,39,92,979"
6/15/2019 14:52,2,10081,523,0,False,"7,450","3,74,33,050"
6/15/2019 14:51,0,791,1932,0,False,"7,451","19,88,36,578"
6/15/2019 14:50,0,18,103,0,False,"7,452","1,06,78,91,766"
6/15/2019 14:49,0,18,103,0,False,"7,453","1,06,78,91,766"
6/15/2019 14:48,0,15,72,0,False,"7,454","1,36,77,16,704"
6/15/2019 14:40,0,15,72,0,False,"7,455","1,36,77,16,704"
6/15/2019 14:39,0,2,24,0,False,"7,456","22,31,43,905"
6/15/2019 14:38,0,78,376,0,False,"7,457","2,26,29,93,757"
06-01-2019 23:45,0,13,4,1,,"7,458","9,41,55,90,00,00,00,00,000"
06-01-2019 22:50,0,41,558,0,,"7,459","10,99,57,00,00,00,00,00,000"
06-01-2019 22:48,0,365,305,0,,"7,460","5,45,19,676"
06-01-2019 22:39,0,605,211,0,,"7,461","35,44,49,763"
06-01-2019 22:34,0,605,211,0,,"7,462","35,44,49,763"
06-01-2019 22:26,0,605,211,0,,"7,463","35,44,49,763"
06-01-2019 22:25,0,605,211,0,,"7,464","35,44,49,763"
06-01-2019 22:04,0,4,100,0,,"7,465","11,00,25,00,00,00,00,00,000"
06-01-2019 21:56,0,2969,11,0,,"7,466","6,58,49,975"
06-01-2019 21:55,0,8,9,0,,"7,467","10,77,95,00,00,00,00,00,000"
06-01-2019 21:54,2,41,558,0,,"7,468","10,99,57,00,00,00,00,00,000"
06-01-2019 21:48,0,75,81,0,,"7,469","34,84,63,821"
06-01-2019 21:45,0,9,69,0,,"7,470","35,43,51,387"
06-01-2019 21:45,0,4,100,0,,"7,471","11,00,25,00,00,00,00,00,000"
06-01-2019 21:41,0,0,16,0,,"7,472","10,77,07,00,00,00,00,00,000"
06-01-2019 21:33,0,8,9,0,,"7,473","10,77,95,00,00,00,00,00,000"
06-01-2019 21:33,0,41,558,0,,"7,474","10,99,57,00,00,00,00,00,000"
06-01-2019 21:30,0,261,1353,0,,"7,475","15,62,32,647"
06-01-2019 21:29,0,17,19,0,,"7,476","29,00,27,500"
